    sample                    id                                                                   file         line  wavelength     intg_flux  intg_flux_err    gauss_flux  gauss_flux_err            eqw       eqw_err particle                    latex_label               profile_label pixel_mask            w1            w2            w3            w4            w5            w6           w_i           w_f     peak_wave     peak_flux          cont      std_cont        m_cont        n_cont    snr_line      snr_cont    z_line           amp        center       sigma       amp_err    center_err     sigma_err         v_r       v_r_err    sigma_vel  sigma_vel_err  sigma_thermal  sigma_instr  n_pixels   pixel_vel    FWHM_intg       FWHM_g         FWZI        v_med        v_50          v_1          v_5         v_10         v_90         v_95         v_99       chisqr     redchi         aic         bic  observations comments
225  SMACS    9721_Visit_1_G235M     /SMACS/G235M/Visit_1/9721/G235M_Visit_1_s09721_x1d_masked_bpx.fits     O1_6300A      6300.0  7.888270e-19   2.283143e-19  9.821746e-19    3.363310e-19      39.046181  7.067974e+00       O1                  $[OI]6300\AA$                         NaN         no   6243.412145   6285.356072   6294.001779   6321.484536   6331.069071   6381.727627           NaN           NaN  19670.856979  4.585256e-20  1.968948e-20  7.271239e-21 -3.585934e-24  9.022787e-20    5.088260  2.707858e+00  2.122358  2.953612e-20  19668.441922   13.266162  1.016594e-20  5.343866e+00  5.051279e+00  -36.806534  8.144285e+01   202.182113   7.698369e+01       2.279635          NaN       9.0  162.221649          NaN   476.102493          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    99.507201   2.764089   42.530066   47.520751            no       no
226  SMACS    9721_Visit_1_G235M     /SMACS/G235M/Visit_1/9721/G235M_Visit_1_s09721_x1d_masked_bpx.fits     H1_6565A      6565.0  1.531427e-17   2.957263e-19  1.566671e-17    4.983519e-19    1127.737424  5.248061e+02       H1                    $HI6565\AA$                         NaN         no   6475.604979   6509.841986   6555.364787   6576.049647   6645.511414   6673.566690           NaN           NaN  20469.064045  6.549169e-19  1.460095e-20  6.569284e-21  2.460877e-23 -4.891175e-19   68.658348  2.222610e+00  2.117908  6.349523e-19  20470.674409    9.843439  2.428788e-20  3.543420e-01  3.187770e-01   23.585600  5.189734e+00   144.168233   4.668853e+00       9.082224          NaN       7.0  155.853708          NaN   339.490246          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    70.189397   2.924558   31.794731   35.682241            no       no
227  SMACS    9721_Visit_1_G235M     /SMACS/G235M/Visit_1/9721/G235M_Visit_1_s09721_x1d_masked_bpx.fits     S2_6718A      6718.0  1.221599e-18   2.444719e-19  7.646792e-19    3.863094e-19      47.430625  2.396155e+01       S2                 $[SII]6718\AA$           S2_6718A+S2_6733A         no   6668.507236   6698.906263   6706.371331   6742.759912   6751.441551   6788.218828           NaN           NaN  20990.442059  5.449017e-20  1.612206e-20  6.325811e-21 -2.318748e-23  5.028376e-19    5.744042  2.548615e+00  2.119286  2.652570e-20  20955.364510   11.500652  1.291434e-20  6.861186e+00  6.902803e+00  132.513803  9.820115e+01   164.603804   9.879681e+01       1.610217          NaN      12.0  151.956167          NaN   387.612338          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   114.942391   4.257126   53.181475   62.160521            no       no
228  SMACS    9721_Visit_1_G235M     /SMACS/G235M/Visit_1/9721/G235M_Visit_1_s09721_x1d_masked_bpx.fits     S2_6733A      6733.0  1.221599e-18   2.444719e-19  9.985063e-19    4.109672e-19      61.934184  2.549099e+01       S2                 $[SII]6733\AA$           S2_6718A+S2_6733A         no   6668.507236   6698.906263   6706.371331   6742.759912   6751.441551   6788.218828           NaN           NaN  20990.442059  5.449017e-20  1.612206e-20  6.325811e-21 -2.318748e-23  5.028376e-19    8.741830  2.548615e+00  2.118076  4.036934e-20  20994.008572    9.867549  1.445226e-20  4.591217e+00  4.783836e+00   16.194404  6.556568e+01   140.915279   6.831641e+01       1.610217          NaN      12.0  151.956167          NaN   331.830123          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   114.942391   4.257126   53.181475   62.160521            no       no
229  SMACS    9721_Visit_1_G235M     /SMACS/G235M/Visit_1/9721/G235M_Visit_1_s09721_x1d_masked_bpx.fits     S3_9533A      9533.0  2.603080e-18   2.044577e-19  2.843047e-18    3.251294e-19      45.993578  1.114357e+05       S3                $[SIII]9533\AA$                         NaN         no   9486.885297   9516.851290   9521.575445   9544.518279   9562.567697   9598.155676           NaN           NaN  29730.913994  8.733249e-20 -1.184378e-21  6.054696e-21 -2.192400e-23  6.506360e-19   15.448638 -1.956130e-01  2.118736  9.208729e-20  29730.382405   12.316700  1.198902e-20  1.621518e+00  1.592554e+00   -5.360300  1.635062e+01   124.195769   1.605856e+01       1.610217          NaN       8.0  106.838158          NaN   292.458687          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    84.504630   3.129801   37.068268   41.271860            no       no
230  SMACS    9721_Visit_1_G395M     /SMACS/G395M/Visit_1/9721/G395M_Visit_1_s09721_x1d_masked_bpx.fits     S3_9533A      9533.0  2.513479e-18   1.795876e-19  2.607712e-18    2.845206e-19     422.802193  6.768498e+01       S3                $[SIII]9533\AA$                         NaN         no   9461.375535   9490.520972   9516.201346   9556.330603   9569.193420   9600.501253           NaN           NaN  29723.903874  6.652063e-20  6.417063e-21  3.708031e-21 -3.417689e-23  1.022288e-18   20.584899  1.730585e+00  2.118001  6.272446e-20  29730.809622   16.585658  7.468005e-21  2.110937e+00  1.954743e+00   69.650709  2.129071e+01   167.281359   1.971535e+01       1.610217          NaN       8.0  180.638603          NaN   393.917497          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    56.678806   3.334047   26.833362   29.820558            no       no
231  SMACS    9721_Visit_1_G395M     /SMACS/G395M/Visit_1/9721/G395M_Visit_1_s09721_x1d_masked_bpx.fits    H1_12822A     12822.0  5.231660e-19   1.370780e-19  7.418945e-19    1.761842e-19      74.980702  6.616064e+00       H1                   $HI12822\AA$                         NaN         no  12731.472578  12783.888626  12809.020728  12838.497167  12862.129114  12912.711794           NaN           NaN  39998.427298  3.678683e-20  6.837194e-21  2.658699e-21 -2.622857e-25  1.732821e-20   10.769171  2.571632e+00  2.119515  3.260834e-20  39992.620634    9.076609  2.017454e-20  4.645700e+00  6.187546e+00  -43.521563  3.482001e+01    68.030145   4.637631e+01       9.082224          NaN       6.0  133.948518          NaN   160.198749          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    74.440978   3.101707   33.382582   37.270093            no       no
232  SMACS    9721_Visit_2_G235M     /SMACS/G235M/Visit_2/9721/G235M_Visit_2_s09721_x1d_masked_bpx.fits     H1_6565A      6565.0  1.843717e-17   3.914951e-19  1.834983e-17    5.903828e-19     761.362748  2.449590e+01       H1                    $HI6565\AA$           H1_6565A+N2_6585A         no   6504.440798   6533.160276   6539.470183   6591.699300   6604.348781   6637.662884           NaN           NaN  20476.000767  7.169820e-19  2.410129e-20  6.442001e-21 -3.434400e-23  7.273292e-19  144.158717  3.741274e+00  2.118274  7.801181e-19  20471.468829    9.383863  3.034964e-20  3.398250e-01  2.974970e-01  -66.321993  4.975440e+00   137.390678   4.355706e+00       9.082224          NaN      16.0  155.800723          NaN   323.530321          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   115.420690   3.847356   53.942329   63.443442            no       no
233  SMACS    9721_Visit_2_G235M     /SMACS/G235M/Visit_2/9721/G235M_Visit_2_s09721_x1d_masked_bpx.fits     N2_6585A      6585.0  1.843717e-17   3.914951e-19  5.551222e-19    1.736425e-14      23.032881  7.204697e+05       N2                 $[NII]6585\AA$           H1_6565A+N2_6585A         no   6504.440798   6533.160276   6539.470183   6591.699300   6604.348781   6637.662884           NaN           NaN  20476.000767  7.169820e-19  2.410129e-20  6.442001e-21 -3.434400e-23  7.273292e-19   14.035771  3.741274e+00  2.118427  7.595489e-20  20534.845027    2.915701  3.400833e-15  8.574399e+03  3.934543e+04  -51.568863  1.251579e+05    42.559595   5.743132e+05       2.436390          NaN      16.0  155.800723          NaN   100.220188          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   115.420690   3.847356   53.942329   63.443442            no       no
234  SMACS    9721_Visit_2_G235M     /SMACS/G235M/Visit_2/9721/G235M_Visit_2_s09721_x1d_masked_bpx.fits    He1_6680A      6680.0  2.722840e-19   1.705447e-19  4.811016e-19    1.721190e-19      16.606680  9.480914e+00      He1                   $HeI6680\AA$                         NaN         no   6653.137316   6671.673988   6673.000000   6690.000000   6692.880904   6706.248771           NaN           NaN  20827.142321  3.979853e-20  1.440402e-20  6.226974e-21  4.465176e-23 -9.155646e-19    5.000648  2.313165e+00  2.117836  3.162149e-20  20831.689182    6.069662  2.331975e-20  2.414678e+00  5.459378e+00   65.448957  3.475763e+01    87.368635   7.858402e+01       4.557702          NaN       6.0  153.154655          NaN   205.737413          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    24.132468   1.723748   11.955862   14.455502            no       no
235  SMACS    9721_Visit_2_G235M     /SMACS/G235M/Visit_2/9721/G235M_Visit_2_s09721_x1d_masked_bpx.fits     S3_9533A      9533.0  3.077470e-18   2.339529e-19  2.765673e-18    3.432972e-19    2351.402034  3.400068e+04       S3                $[SIII]9533\AA$                         NaN         no   9476.030647   9511.251984   9520.829716   9544.928526   9567.911038   9591.497032           NaN           NaN  29727.218333  1.134206e-19  3.290081e-21  6.671430e-21  6.452122e-23 -1.914746e-18   19.120605  4.931600e-01  2.118349  1.090040e-19  29729.187311   10.122048  1.483119e-20  1.454633e+00  1.411134e+00   19.856704  1.466965e+01   102.078632   1.423097e+01       1.610217          NaN       9.0  106.850553          NaN   240.376809          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    87.822988   3.377807   38.132796   42.234684            no       no
236  SMACS    9721_Visit_2_G395M     /SMACS/G395M/Visit_2/9721/G395M_Visit_2_s09721_x1d_masked_bpx.fits     S3_9533A      9533.0  2.512045e-18   2.133579e-19  2.563253e-18    2.974837e-19     260.433042  1.912573e+01       S3                $[SIII]9533\AA$                         NaN         no   9466.363730   9499.968557   9516.201346   9556.330603   9568.462708   9611.635513           NaN           NaN  29720.805781  7.146499e-20  1.004002e-20  3.914810e-21 -8.853499e-24  2.731731e-19   18.674707  2.564626e+00  2.117676  6.533977e-20  29730.904288   15.650345  8.707599e-21  2.098073e+00  1.933539e+00  101.863194  2.116317e+01   157.864342   1.950352e+01       1.610217          NaN       8.0  180.656707          NaN   371.742118          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    66.465420   3.165020   30.447072   33.981233            no       no
237  SMACS    9721_Visit_2_G395M     /SMACS/G395M/Visit_2/9721/G395M_Visit_2_s09721_x1d_masked_bpx.fits   He1_10833A     10833.0  2.506610e-18   1.783539e-19  2.146412e-18    2.685671e-19     368.764547  1.594577e+01      He1                  $HeI10833\AA$                         NaN         no  10704.633386  10771.960918  10789.211355  10858.171641  10876.561050  10917.937221           NaN           NaN  33785.323874  5.051687e-20  6.878563e-21  2.539648e-21  7.171422e-25 -1.735032e-20   18.790860  2.708471e+00  2.118741  3.516518e-20  33781.666577   24.350632  4.623731e-21  3.492690e+00  3.551514e+00  -32.452850  3.099222e+01   216.074169   3.151419e+01       4.557702          NaN      13.0  158.807188          NaN   508.815785          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    99.028849   3.194479   42.347723   46.926805            no       no
238  SMACS    9721_Visit_2_G395M     /SMACS/G395M/Visit_2/9721/G395M_Visit_2_s09721_x1d_masked_bpx.fits    H1_10941A     10941.0  1.359313e-18   1.449001e-19  1.392726e-18    1.876787e-19     202.482397  2.967365e+00       H1                   $HI10941\AA$                         NaN         no  10692.558056  10798.091154  10908.559004  10962.785804  10997.132774  11071.519617           NaN           NaN  34125.351887  2.969052e-20  6.746710e-21  2.544377e-21 -1.857587e-25  1.308579e-20   10.483780  2.651616e+00  2.119034  2.016401e-20  34118.480840   27.554912  2.749207e-21  4.326222e+00  4.187367e+00  -60.362404  3.800602e+01   242.070903   3.678617e+01       9.082224          NaN      10.0  157.213734          NaN   570.033416          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    83.020310   2.075508   34.289062   39.572662            no       no
239  SMACS    9721_Visit_2_G395M     /SMACS/G395M/Visit_2/9721/G395M_Visit_2_s09721_x1d_masked_bpx.fits    H1_12822A     12822.0  7.138635e-19   1.371230e-19  1.038480e-18    2.340109e-19      63.033225  5.182270e+00       H1                   $HI12822\AA$                         NaN         no  12749.079907  12796.983655  12806.309952  12834.439294  12848.361143  12895.566621           NaN           NaN  39977.443983  4.077017e-20  1.110591e-20  2.750122e-21  7.158389e-24 -2.750682e-19   10.633737  4.038334e+00  2.117879  3.241438e-20  39983.252007   12.781165  8.051391e-21  3.372690e+00  3.342847e+00   43.554611  2.529194e+01    95.846469   2.506814e+01       9.082224          NaN       6.0  134.018619          NaN   225.701187          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN    77.760214   3.534555   34.368852   38.025480            no       no
240  SMACS    9922_Visit_1_G235M     /SMACS/G235M/Visit_1/9922/G235M_Visit_1_s09922_x1d_masked_bpx.fits     H1_4863A      4863.0  1.597998e-17   4.144596e-19  1.608913e-17    6.664798e-19     234.669911  7.344676e+00       H1                    $HI4863\AA$                         NaN         no   4795.890918   4841.194532   4850.652593   4875.718542   4884.303969   4923.520863           NaN           NaN  18192.946795  6.830575e-19  6.833146e-20  7.811330e-21 -1.562320e-23  3.525635e-19   71.759199  8.747737e+00  2.741095  6.174844e-19  18191.682669   10.394810  3.049189e-20  4.893560e-01  4.230360e-01  -20.830886  8.063859e+00   171.290865   6.971003e+00       9.082224          NaN      10.0  175.996043          NaN   403.359162          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   144.423501   3.703167   57.873375   63.086383            no       no
241  SMACS    9922_Visit_1_G235M     /SMACS/G235M/Visit_1/9922/G235M_Visit_1_s09922_x1d_masked_bpx.fits     O3_4960A      4960.0  3.213340e-17   3.988691e-19  3.211687e-17    9.945258e-19     540.772213  3.658949e+01       O3                $[OIII]4960\AA$                         NaN         no   4923.679850   4944.558876   4949.960644   4970.474384   4971.724624   4991.443689           NaN           NaN  18556.069735  1.280308e-18  5.985633e-20  7.185917e-21 -2.350753e-23  4.960637e-19  129.147326  8.329672e+00  2.741143  1.314765e-18  18557.679335    9.745302  4.916590e-20  3.350610e-01  2.726340e-01   26.004755  5.413256e+00   157.445412   4.404690e+00       2.279635          NaN       8.0  172.543278          NaN   370.755613          NaN          NaN         NaN          NaN          NaN          NaN          NaN          NaN          NaN   135.321718   6.443891   47.510429   51.044590            no       no
